peer_assignment_id,peer_assignment_review_schema_part_id,peer_assignment_review_schema_part_option_id,peer_assignment_review_schema_part_option_text,peer_assignment_review_schema_part_option_score
"9gWb5veCEeWoVw4RkdPOvQ@3","9990b547-ab7a-4618-8469-ccfeda4721a7","ZFx7yvXxBwXkMZtNDNDzvZ","<co-content><text>No Effort</text></co-content>",0
"dn6ZfdEIEeWR0RIE1vRpDw@2","d201f007-3c1a-4a49-cb67-205a2acc37e4","Yes","Yes",1
"B7quoNEDEeW86A4dl3pnEQ@2","eacb6c83-a4c5-4891-ec79-dcb7c0bd1333","4523c46c-02c7-4b57-8a0c-4c7281f51cb7","<co-content><text>The learner provided 1 additional risk</text></co-content>",1
"9cdbFPeCEeWYNAoGmttnCw@1","1a94c437-1f44-4b95-cf6c-c0f505f859a2","da6059ee-fe9c-44e8-edfe-35b820a70150","<co-content><text>1 high risk-high priority user stories appear in Sprint 1</text></co-content>",1
"wJGWByhQEea9ZhJKQvAauw@1","b9df9ca2-0b17-4be9-97fa-76e397a1fdf8","No","No",0
"em6s9NEVEeWlfA7f_IUrbw@2","632c7dae-874a-402e-edea-3ce05c3fc5d0","No","No",0
"9voOH_eCEeWSPQpVZJn7FQ@8","00c7154f-e334-4802-800e-908d76a8ae4a","No","No",0
"B7quoNEDEeW86A4dl3pnEQ@6","eacb6c83-a4c5-4891-ec79-dcb7c0bd1333","4523c46c-02c7-4b57-8a0c-4c7281f51cb7","<co-content><text>The learner provided 1 additional risk</text></co-content>",1
"dGK4i9AXEeWJ8go9jrGl7Q@6","85d1392d-59b7-4a24-e12c-9ceda086b9db","Yes","Yes",1
"vwXGHChQEeaeOg6Hp9hnyw@1","vNEGLD-JOaoptGVYmtvlwP","No","No",0
"vufdjihQEeaLEw5C-qNm0w@4","88ab4e9b-96cd-485e-e687-e7ffc93bac76","Yes","Yes",1
"vwXGHChQEeaeOg6Hp9hnyw@1","i_W-k4r8JJ0c_gb_tYW6Oy","Yes","Yes",1
"em6s9NEVEeWlfA7f_IUrbw@13","f7823a36-be3b-455e-c2cd-50d776c198ab","Yes","Yes",1
"em6s9NEVEeWlfA7f_IUrbw@8","00c7154f-e334-4802-800e-908d76a8ae4a","Yes","Yes",1
"em6s9NEVEeWlfA7f_IUrbw@13","a66764d6-9126-4a91-debc-7cfd1fc72f49","Yes","Yes",1
"dn6ZfdEIEeWR0RIE1vRpDw@2","5a54b003-0907-4259-f9f9-2e1573a7612a","No","No",0
"wJGWByhQEea9ZhJKQvAauw@1","b9df9ca2-0b17-4be9-97fa-76e397a1fdf8","Yes","Yes",1
"wOQjKihQEeaoPRIBqlhr5Q@1","41c3a084-cd57-4a2f-af00-a6a28b81c814","ry32rS949XSA-1TKunVLQs","<co-content><text>Minimal Effort - 1 piece of feedback is provided</text></co-content>",1
"9LQVjveCEeWJoRIC9GAuIw@3","aa0b75af-bcea-46f8-82d6-cace74c06316","5a97faa8-3bbf-4f1d-e39f-c73cab25926c","<co-content><text>The learner did not provide additional risks</text></co-content>",0
"9voOH_eCEeWSPQpVZJn7FQ@8","b557bab7-f065-4943-ef08-a9a5b3504dcd","Yes","Yes",1
"P3kcYs6CEeW6bA4RgCmm0Q@8","6e259284-46d7-43d9-ea0d-03794de8b978","No","No",0
"dn6ZfdEIEeWR0RIE1vRpDw@10","dc5e1f5b-aae2-483d-99e8-513d1f9d5457","Yes","Yes",1
"em6s9NEVEeWlfA7f_IUrbw@12","632c7dae-874a-402e-edea-3ce05c3fc5d0","No","No",0
"9rsJSfeCEeWJoRIC9GAuIw@2","c1b6a522-563b-45e0-87d8-4f21b096df7e","Yes","Yes",1
"em6s9NEVEeWlfA7f_IUrbw@2","a66764d6-9126-4a91-debc-7cfd1fc72f49","Yes","Yes",1
"dGK4i9AXEeWJ8go9jrGl7Q@5","731ed779-42fb-4a74-a9d6-11261018b2a0","e59be66a-431d-49b9-c712-249651487bb4","<co-content><text>Good</text></co-content>",2
"4qyWSs6NEeWzWQ7wuWBg7Q@4","c5d2e20b-ef1a-43f0-c34a-dff68517d111","d9598ae9-34a6-4e8d-c078-37f3f39410a2","<co-content><text>All the risks had reasonable contingency plans</text></co-content>",3
"9voOH_eCEeWSPQpVZJn7FQ@5","00c7154f-e334-4802-800e-908d76a8ae4a","Yes","Yes",1
"4qyWSs6NEeWzWQ7wuWBg7Q@6","f9eee3a9-c6f6-4925-e560-8d3008b3cf9e","63de1c8e-b348-4127-a01a-ad8e55454ab5","<co-content><text>2 of the risks were present in the Risk Plan</text></co-content>",2
"em6s9NEVEeWlfA7f_IUrbw@11","b557bab7-f065-4943-ef08-a9a5b3504dcd","Yes","Yes",1
"9hRB5feCEeWJoRIC9GAuIw@5","731ed779-42fb-4a74-a9d6-11261018b2a0","ee9dc9a2-f06f-445d-acc5-3f7c0bcadbb9","<co-content><text>Not complete </text></co-content>",0
"o40uFM6MEeW4gBJQzjtgDw@5","65874504-b616-4e80-d05f-3b0062f262f5","No","No",0
"dGK4i9AXEeWJ8go9jrGl7Q@4","f5816992-712c-4af5-e608-10eddf73749e","No","No",0
"9LQVjveCEeWJoRIC9GAuIw@4","c5d2e20b-ef1a-43f0-c34a-dff68517d111","0d18a54a-97b5-41d6-c20f-9971f3ef201a","<co-content><text>Most of the risks had reasonable contingency plans</text></co-content>",2
"9hRB5feCEeWJoRIC9GAuIw@4","0540208b-9ad2-430e-cb2c-82b189325e8f","No","No",0
"wCZRVyhQEeaeOg6Hp9hnyw@3","d3c2244b-953e-4b2f-94dd-82fb1494e73c","a71fc45d-9f60-4c18-e963-e4b0bbcc7e79","<co-content><text>One high risk-low priority user story remained in the backlog</text></co-content>",1
"9l-i1veCEeWoVw4RkdPOvQ@5","24bdcc9b-c032-4402-8f97-1c828263c0c7","No","No",0
"wJGWByhQEea9ZhJKQvAauw@2","731ed779-42fb-4a74-a9d6-11261018b2a0","52c3eb79-0858-4bed-88ec-a2fcbc42f7e7","<co-content><text>Bad - The interpretation identifies one thing that can be interpreted from the burndown</text></co-content>",1
"dn6ZfdEIEeWR0RIE1vRpDw@10","183bef19-6058-4c31-ad07-4338d162e635","Yes","Yes",1
"9rsJSfeCEeWJoRIC9GAuIw@4","b32d6130-07e7-49ef-f76d-6628578479e4","No","No",0
"9voOH_eCEeWSPQpVZJn7FQ@3","5a46ec77-fd00-4ecc-c241-d931b7df0233","No","No",0
"dn6ZfdEIEeWR0RIE1vRpDw@12","dc5e1f5b-aae2-483d-99e8-513d1f9d5457","No","No",0
"9LQVjveCEeWJoRIC9GAuIw@2","5170a520-2a40-4f58-f6dc-6012f83360ef","dd1645e3-96a1-47f3-f759-2d44eb0ec3a3","<co-content><text>The ratings included one of likelihood or impact</text></co-content>",1
"9rsJSfeCEeWJoRIC9GAuIw@7","9ff63e4e-58bf-4632-ff60-e611f447322a","No","No",0
"9LQVjveCEeWJoRIC9GAuIw@1","c5d2e20b-ef1a-43f0-c34a-dff68517d111","199476ea-87b8-4566-a432-82fe254bcc97","<co-content><text>None of the risks had reasonable contingency plans</text></co-content>",0
"9rsJSfeCEeWJoRIC9GAuIw@3","5a54b003-0907-4259-f9f9-2e1573a7612a","Yes","Yes",1
"vufdjihQEeaLEw5C-qNm0w@3","87f6a590-5e97-4b89-b0e2-0fecd2a5fab9","No","No",0
"vufdjihQEeaLEw5C-qNm0w@1","145582d0-0803-4947-ba47-5e58afa111e3","Yes","Yes",1
"4qyWSs6NEeWzWQ7wuWBg7Q@3","5170a520-2a40-4f58-f6dc-6012f83360ef","d683e88a-c346-41e1-fae8-9404efb2ee1f","<co-content><text>The ratings included both likelihood and impact</text></co-content>",2
"em6s9NEVEeWlfA7f_IUrbw@2","5a46ec77-fd00-4ecc-c241-d931b7df0233","Yes","Yes",1
"4qyWSs6NEeWzWQ7wuWBg7Q@5","c5d2e20b-ef1a-43f0-c34a-dff68517d111","d9598ae9-34a6-4e8d-c078-37f3f39410a2","<co-content><text>All the risks had reasonable contingency plans</text></co-content>",3
"vufdjihQEeaLEw5C-qNm0w@2","87f6a590-5e97-4b89-b0e2-0fecd2a5fab9","Yes","Yes",1
"dn6ZfdEIEeWR0RIE1vRpDw@7","3e231bf7-cd64-471e-a7f8-085e542ae274","f4fb4409-8f5a-4dba-98b9-8ba4e705f48f","<co-content><text>Bad</text></co-content>",1
"o40uFM6MEeW4gBJQzjtgDw@7","65874504-b616-4e80-d05f-3b0062f262f5","No","No",0
"P3kcYs6CEeW6bA4RgCmm0Q@5","e79dfc4b-645b-44c4-e259-dd6de1221ff0","No","No",0
"wIEbqihQEeaQAQovE5D5Iw@2","q85W2JjzG0tIIBsP8w1pAO","vCgk8gWN_a_8o67nxKl4bV","<co-content><text>Always</text></co-content>",3
"em6s9NEVEeWlfA7f_IUrbw@6","b557bab7-f065-4943-ef08-a9a5b3504dcd","Yes","Yes",1
"9rsJSfeCEeWJoRIC9GAuIw@4","b32d6130-07e7-49ef-f76d-6628578479e4","Yes","Yes",1
"9JWR-PeCEeWcIwpe-uKM9Q@1","e1f46608-d516-459a-d399-07d8ffbd6e04","No","No",0
"25sis86eEeWljg6vNXStKQ@6","9990b547-ab7a-4618-8469-ccfeda4721a7","6PIdqIBeRA1DfTVY1CKMj8","<co-content><text>No Effort</text></co-content>",0
"-xK13dEPEeW3igq7kvt3qw@2","279aae26-0c26-4b91-98bc-6fa6865f7b56","24c6794f-245a-4706-885c-0b4fbd579480","<co-content><text>None of the suggested user stories were added to Sprint 3</text></co-content>",0
"dn6ZfdEIEeWR0RIE1vRpDw@2","11742a95-8154-47f9-c340-85c14a6d73b9","No","No",0
"9rsJSfeCEeWJoRIC9GAuIw@6","7e609c48-6601-45c3-f916-f3408cdbf4e6","Yes","Yes",1
"wJGWByhQEea9ZhJKQvAauw@1","0540208b-9ad2-430e-cb2c-82b189325e8f","Yes","Yes",1
"9cdbFPeCEeWYNAoGmttnCw@4","1a94c437-1f44-4b95-cf6c-c0f505f859a2","254b7ad0-6561-4047-ae7b-d60a0cf2579d","<co-content><text>All high risk-high priority user stories appear in Sprint 1</text></co-content>",4
"em6s9NEVEeWlfA7f_IUrbw@8","fde8dec7-4a31-4b3b-8219-e9b37dc5ec67","af9436c9-af12-45d7-b769-fb32eb03f178","<co-content><text>Bad</text></co-content>",1
"wTlH0ChQEeaOBAr7VGzUHw@1","3e231bf7-cd64-471e-a7f8-085e542ae274","f4fb4409-8f5a-4dba-98b9-8ba4e705f48f","<co-content><text>Bad - The interpretation identifies 1 thing that can be interpreted from the burndown.</text></co-content>",1
"9p1IYveCEeWwOA4X7vTG_Q@2","279aae26-0c26-4b91-98bc-6fa6865f7b56","458d07e1-9890-4e0d-adb5-159fa1396634","<co-content><text>1 of the suggested user stories was added to Sprint 3</text></co-content>",1
"8jzkN86PEeWyxApSRqwlWw@6","1a94c437-1f44-4b95-cf6c-c0f505f859a2","81470fe9-f749-4fd4-b731-e9a55b9d7f2e","<co-content><text>3 high risk-high priority user stories appear in Sprint 1</text></co-content>",3
"9voOH_eCEeWSPQpVZJn7FQ@1","5a46ec77-fd00-4ecc-c241-d931b7df0233","Yes","Yes",1
"-xK13dEPEeW3igq7kvt3qw@7","5bcc1717-2c30-4aed-c502-4b924a8e5a62","Yes","Yes",1
"dn6ZfdEIEeWR0RIE1vRpDw@11","3e231bf7-cd64-471e-a7f8-085e542ae274","e6050174-854f-4a6c-be05-2085861debe8","<co-content><text>Excellent - The interpretation identifies at least 3 things that can be interpreted from the burndown.</text></co-content>",3
"9ffhC_eCEeWkJA7vZIsK9Q@3","96de681e-a8d9-451d-d979-f3425fc6dad8","46fe8af4-3ec7-48ee-e897-cf2152bb0463","<co-content><text>Some of the time</text></co-content>",2
"P3kcYs6CEeW6bA4RgCmm0Q@8","88ab4e9b-96cd-485e-e687-e7ffc93bac76","Yes","Yes",1
"8jzkN86PEeWyxApSRqwlWw@4","1a94c437-1f44-4b95-cf6c-c0f505f859a2","da6059ee-fe9c-44e8-edfe-35b820a70150","<co-content><text>1 high risk-high priority user stories appear in Sprint 1</text></co-content>",1
"wFPJjyhQEeaVWgodRB5guQ@2","5dc1b6c3-aee5-4834-be6c-9b1fd51eb178","No","No",0
"9KUiQfeCEeWc5xLFVM5IsQ@3","8e97d2ee-5f9b-4605-83b7-83bc74def75d","Yes","Yes",1
"25sis86eEeWljg6vNXStKQ@5","153c7945-2cf5-47e5-debc-41f541798c8b","Yes","Yes",1
"-xK13dEPEeW3igq7kvt3qw@6","365079e6-4b20-4cc9-e9e1-b36f4c418e4d","889cc114-7a43-432e-f1aa-f7abccf158e1","<co-content><text>3 of the suggested user stories were removed from Sprint 3</text></co-content>",3
"9rsJSfeCEeWJoRIC9GAuIw@7","d201f007-3c1a-4a49-cb67-205a2acc37e4","No","No",0
"9l-i1veCEeWoVw4RkdPOvQ@3","41c3a084-cd57-4a2f-af00-a6a28b81c814","F5vpryNubCDrUNyMUpHeN-","<co-content><text>No Effort - No feedback is provided</text></co-content>",0
"9rsJSfeCEeWJoRIC9GAuIw@5","5a54b003-0907-4259-f9f9-2e1573a7612a","No","No",0
"P3kcYs6CEeW6bA4RgCmm0Q@11","e1f46608-d516-459a-d399-07d8ffbd6e04","Yes","Yes",1
"-xK13dEPEeW3igq7kvt3qw@6","279aae26-0c26-4b91-98bc-6fa6865f7b56","88adf14b-93cd-4beb-dac6-9311dbe0684a","<co-content><text>2 of the suggested user stories were added to Sprint 3 </text></co-content>",2
"25sis86eEeWljg6vNXStKQ@4","9990b547-ab7a-4618-8469-ccfeda4721a7","No","No",0
"9rsJSfeCEeWJoRIC9GAuIw@6","11742a95-8154-47f9-c340-85c14a6d73b9","No","No",0
"9ffhC_eCEeWkJA7vZIsK9Q@3","5dc1b6c3-aee5-4834-be6c-9b1fd51eb178","No","No",0
"dn6ZfdEIEeWR0RIE1vRpDw@3","5a54b003-0907-4259-f9f9-2e1573a7612a","No","No",0
"dn6ZfdEIEeWR0RIE1vRpDw@10","d201f007-3c1a-4a49-cb67-205a2acc37e4","Yes","Yes",1
"9voOH_eCEeWSPQpVZJn7FQ@3","f7823a36-be3b-455e-c2cd-50d776c198ab","No","No",0
"wRv7mChQEeaVWgodRB5guQ@2","365079e6-4b20-4cc9-e9e1-b36f4c418e4d","70302c3d-8d32-47c6-963c-ea273e90e235","<co-content><text>All suggested user stories were removed from Sprint 3</text></co-content>",4
"9kBa5PeCEeWcIwpe-uKM9Q@2","40f90a7f-a9eb-4365-f59c-126de570b33d","49e90e66-962e-4adc-f89a-c531de125cbf","<co-content><text>All remaining high priority user stories appear in Sprint 2</text></co-content>",3
"em6s9NEVEeWlfA7f_IUrbw@10","fde8dec7-4a31-4b3b-8219-e9b37dc5ec67","af9436c9-af12-45d7-b769-fb32eb03f178","<co-content><text>Bad</text></co-content>",1
"9hRB5feCEeWJoRIC9GAuIw@5","731ed779-42fb-4a74-a9d6-11261018b2a0","e59be66a-431d-49b9-c712-249651487bb4","<co-content><text>Good - The interpretation identifies 2 different things that can be interpreted from the burndown</text></co-content>",2
"9hRB5feCEeWJoRIC9GAuIw@3","f5816992-712c-4af5-e608-10eddf73749e","No","No",0
"em6s9NEVEeWlfA7f_IUrbw@9","a28d01b1-da29-4973-c680-683e42768daa","Yes","Yes",1
"P3kcYs6CEeW6bA4RgCmm0Q@12","e79dfc4b-645b-44c4-e259-dd6de1221ff0","No","No",0
"o40uFM6MEeW4gBJQzjtgDw@12","8e97d2ee-5f9b-4605-83b7-83bc74def75d","No","No",0
"9LQVjveCEeWJoRIC9GAuIw@3","5170a520-2a40-4f58-f6dc-6012f83360ef","dd1645e3-96a1-47f3-f759-2d44eb0ec3a3","<co-content><text>The ratings included one of likelihood or impact</text></co-content>",1
"ZqZRCtTbEeWHOA7t0uQ0Ww@6","ef83a9aa-bb7e-44e5-898a-f5a5cf81796d","8847fc31-b69f-4ab9-cb11-835a91ad9c5a","<co-content><text>Learner didn’t identify any issues and/or solutions</text></co-content>",0
"B7quoNEDEeW86A4dl3pnEQ@6","f5615126-c42e-42d6-9238-c5028e441fdd","d8ecf760-9a5b-4218-9ed7-06222c110fc4","<co-content><text>The ratings included one of likelihood or impact</text></co-content>",1
"dn6ZfdEIEeWR0RIE1vRpDw@6","3e231bf7-cd64-471e-a7f8-085e542ae274","99a2b0d0-519a-44de-9026-2c0ee1200f43","<co-content><text>Good</text></co-content>",2
"B7quoNEDEeW86A4dl3pnEQ@2","d682cd56-300e-4641-d842-519d4bd48250","9c79a00d-00a7-406a-8418-32ae740ca2fe","<co-content><text>Some of the risks were missing contingency plans </text></co-content>",1
"vufdjihQEeaLEw5C-qNm0w@2","96a3451f-045c-4179-899a-c8d30459027e","No","No",0
"wFPJjyhQEeaVWgodRB5guQ@3","6f178c21-4486-4778-a98f-c6342191366b","YvRuI1gpCMSc6CTBF8BxSF","<co-content><text>Excellent Effort - Three pieces of feedback are provided</text></co-content>",5
"9LQVjveCEeWJoRIC9GAuIw@1","aa0b75af-bcea-46f8-82d6-cace74c06316","fb688093-ebea-488c-f010-1034766e8b30","<co-content><text>The learner provided 2 additional risks</text></co-content>",2
"vufdjihQEeaLEw5C-qNm0w@3","e79dfc4b-645b-44c4-e259-dd6de1221ff0","Yes","Yes",1
"8jzkN86PEeWyxApSRqwlWw@5","1a94c437-1f44-4b95-cf6c-c0f505f859a2","5289fc21-64b7-4694-99eb-4beafe0d1a65","<co-content><text>No high risk-high priority user stories appear in Sprint 1</text></co-content>",0
"wTlH0ChQEeaOBAr7VGzUHw@1","1ad64563-dd56-4ce5-8a08-8d526e2c7992","Yes","Yes",1
"9rsJSfeCEeWJoRIC9GAuIw@5","1ad64563-dd56-4ce5-8a08-8d526e2c7992","Yes","Yes",1
"nqhqtdAbEeWJ8go9jrGl7Q@2","b7112a15-a321-4cca-af85-9542b64995c7","No","No",0
"em6s9NEVEeWlfA7f_IUrbw@4","5a46ec77-fd00-4ecc-c241-d931b7df0233","Yes","Yes",1
"9hRB5feCEeWJoRIC9GAuIw@5","731ed779-42fb-4a74-a9d6-11261018b2a0","52c3eb79-0858-4bed-88ec-a2fcbc42f7e7","<co-content><text>Bad - The interpretation identifies 1 thing that can be interpreted from the burndown</text></co-content>",1
"4qyWSs6NEeWzWQ7wuWBg7Q@5","f9eee3a9-c6f6-4925-e560-8d3008b3cf9e","cb75b6a3-fda2-49a3-b9ca-edd01b371f8c","<co-content><text>None of the risks were present in the Risk Plan</text></co-content>",0
"9LQVjveCEeWJoRIC9GAuIw@1","f9eee3a9-c6f6-4925-e560-8d3008b3cf9e","63de1c8e-b348-4127-a01a-ad8e55454ab5","<co-content><text>2 of the risks were present in the Risk Plan</text></co-content>",2
"wFPJjyhQEeaVWgodRB5guQ@3","6f178c21-4486-4778-a98f-c6342191366b","RdU2ZABFCtGsRgP1mfBVdV","<co-content><text>Minimal Effort - One piece of feedback is provided</text></co-content>",1
"tWcp8yKUEeacfQqKnSvi7Q@2","q85W2JjzG0tIIBsP8w1pAO","RNkwDQXF9b_cRHCG9ZPxEe","<co-content><text>Never</text></co-content>",0
"P3kcYs6CEeW6bA4RgCmm0Q@3","145582d0-0803-4947-ba47-5e58afa111e3","No","No",0
"P3kcYs6CEeW6bA4RgCmm0Q@4","87f6a590-5e97-4b89-b0e2-0fecd2a5fab9","No","No",0
"wXYC7ShQEeaGtw7VJ4hX6w@1","00c7154f-e334-4802-800e-908d76a8ae4a","Yes","Yes",1
"AI8CcM6REeWRcgrL75b_bQ@4","96de681e-a8d9-451d-d979-f3425fc6dad8","9ee8c38f-8319-466d-a0d1-141ca369b790","<co-content><text>Learner didn’t identify any issue and/or solutions</text></co-content>",0
"wCZRVyhQEeaeOg6Hp9hnyw@3","1a94c437-1f44-4b95-cf6c-c0f505f859a2","da6059ee-fe9c-44e8-edfe-35b820a70150","<co-content><text>One high risk-high priority user stories appear in Sprint 1</text></co-content>",1
"9rsJSfeCEeWJoRIC9GAuIw@1","3e231bf7-cd64-471e-a7f8-085e542ae274","99a2b0d0-519a-44de-9026-2c0ee1200f43","<co-content><text>Good</text></co-content>",2
"dGK4i9AXEeWJ8go9jrGl7Q@6","0540208b-9ad2-430e-cb2c-82b189325e8f","Yes","Yes",1
"nqhqtdAbEeWJ8go9jrGl7Q@6","40f90a7f-a9eb-4365-f59c-126de570b33d","8fc38615-c52a-4e98-984d-90cb2e4f7165","<co-content><text>2 remaining high priority user stories appear in Sprint 2</text></co-content>",2
"9hRB5feCEeWJoRIC9GAuIw@4","85d1392d-59b7-4a24-e12c-9ceda086b9db","Yes","Yes",1
"P3kcYs6CEeW6bA4RgCmm0Q@7","87f6a590-5e97-4b89-b0e2-0fecd2a5fab9","No","No",0
"P3kcYs6CEeW6bA4RgCmm0Q@10","e79dfc4b-645b-44c4-e259-dd6de1221ff0","Yes","Yes",1
"9voOH_eCEeWSPQpVZJn7FQ@6","a66764d6-9126-4a91-debc-7cfd1fc72f49","No","No",0
"P3kcYs6CEeW6bA4RgCmm0Q@10","96a3451f-045c-4179-899a-c8d30459027e","Yes","Yes",1
"9p1IYveCEeWwOA4X7vTG_Q@1","279aae26-0c26-4b91-98bc-6fa6865f7b56","88adf14b-93cd-4beb-dac6-9311dbe0684a","<co-content><text>2 of the suggested user stories were added to Sprint 3 </text></co-content>",2
"9rsJSfeCEeWJoRIC9GAuIw@3","183bef19-6058-4c31-ad07-4338d162e635","Yes","Yes",1
"-xK13dEPEeW3igq7kvt3qw@5","365079e6-4b20-4cc9-e9e1-b36f4c418e4d","f11a18b4-1837-40eb-db56-70a8459890dc","<co-content><text>1 of the suggested user stories was removed from Sprint 3</text></co-content>",1
"wFPJjyhQEeaVWgodRB5guQ@1","6f178c21-4486-4778-a98f-c6342191366b","RdU2ZABFCtGsRgP1mfBVdV","<co-content><text>Minimal Effort - 1 piece of feedback is provided</text></co-content>",1
"wVhBSyhQEeaVWgodRB5guQ@1","b8a2cb44-f70d-44a7-8354-db8c543ef3bc","106ad225-70b1-44f6-fa7c-fa1bdd4cd0b3","<co-content><text>Most of time</text></co-content>",3
"9rsJSfeCEeWJoRIC9GAuIw@6","860961d0-dfba-4f98-9c29-20ca931553c9","No","No",0
"9rsJSfeCEeWJoRIC9GAuIw@5","9ff63e4e-58bf-4632-ff60-e611f447322a","Yes","Yes",1
"NYjqqtESEeWR0RIE1vRpDw@2","efa757b2-524d-4d98-c2ff-24dc3e485ad4","Yes","Yes",5
"wTlH0ChQEeaOBAr7VGzUHw@3","dc5e1f5b-aae2-483d-99e8-513d1f9d5457","No","No",0
"-xK13dEPEeW3igq7kvt3qw@4","365079e6-4b20-4cc9-e9e1-b36f4c418e4d","96324672-c7dc-4171-b180-68aa0b0b5010","<co-content><text>2 of the suggested user stories were removed from Sprint 3</text></co-content>",2
"8jzkN86PEeWyxApSRqwlWw@6","d3c2244b-953e-4b2f-94dd-82fb1494e73c","6a7b5c61-6b41-463c-eaea-19163d3d3f0b","<co-content><text>All high risk-low priority user stories remained in the backlog</text></co-content>",2
"9voOH_eCEeWSPQpVZJn7FQ@9","351fc057-68fc-464f-a8c8-a974ff1977ac","Yes","Yes",1
"nqhqtdAbEeWJ8go9jrGl7Q@5","b7112a15-a321-4cca-af85-9542b64995c7","No","No",0
"9voOH_eCEeWSPQpVZJn7FQ@4","9dc4712c-28ca-45fc-cc4a-7b9090a38e10","Yes","Yes",1
"8jzkN86PEeWyxApSRqwlWw@7","5dd044b1-5290-4605-c525-769cb0689cd1","No","No",0
"9p1IYveCEeWwOA4X7vTG_Q@1","5bcc1717-2c30-4aed-c502-4b924a8e5a62","Yes","Yes",1
"9voOH_eCEeWSPQpVZJn7FQ@7","fde8dec7-4a31-4b3b-8219-e9b37dc5ec67","6f9d5e59-b6a0-4194-d0c0-1737084a338c","<co-content><text>Good - The interpretation identified 2 things that can be interpreted from the burndown</text></co-content>",2
"P3kcYs6CEeW6bA4RgCmm0Q@6","e79dfc4b-645b-44c4-e259-dd6de1221ff0","No","No",0
"vvT88ChQEeaLEw5C-qNm0w@1","8e97d2ee-5f9b-4605-83b7-83bc74def75d","Yes","Yes",1
"9cdbFPeCEeWYNAoGmttnCw@1","d3c2244b-953e-4b2f-94dd-82fb1494e73c","a71fc45d-9f60-4c18-e963-e4b0bbcc7e79","<co-content><text>1 high risk-low priority user story remained in the backlog</text></co-content>",1
"B7quoNEDEeW86A4dl3pnEQ@5","f5615126-c42e-42d6-9238-c5028e441fdd","e7de1c51-4f65-478b-de49-97ade6f00c56","<co-content><text>No ratings were provided </text></co-content>",0
"P3kcYs6CEeW6bA4RgCmm0Q@12","88ab4e9b-96cd-485e-e687-e7ffc93bac76","Yes","Yes",1
"em6s9NEVEeWlfA7f_IUrbw@10","f7823a36-be3b-455e-c2cd-50d776c198ab","Yes","Yes",1
"4qyWSs6NEeWzWQ7wuWBg7Q@4","f9eee3a9-c6f6-4925-e560-8d3008b3cf9e","cb75b6a3-fda2-49a3-b9ca-edd01b371f8c","<co-content><text>None of the risks were present in the Risk Plan</text></co-content>",0
"9voOH_eCEeWSPQpVZJn7FQ@8","a66764d6-9126-4a91-debc-7cfd1fc72f49","Yes","Yes",1
"NYjqqtESEeWR0RIE1vRpDw@7","b8a2cb44-f70d-44a7-8354-db8c543ef3bc","e1a09d8b-1c10-4031-d556-b1443179bd3c","<co-content><text>Some of the time</text></co-content>",2
"9hRB5feCEeWJoRIC9GAuIw@1","731ed779-42fb-4a74-a9d6-11261018b2a0","e59be66a-431d-49b9-c712-249651487bb4","<co-content><text>Good</text></co-content>",2
"dn6ZfdEIEeWR0RIE1vRpDw@6","7e609c48-6601-45c3-f916-f3408cdbf4e6","No","No",0
"dGK4i9AXEeWJ8go9jrGl7Q@5","f5816992-712c-4af5-e608-10eddf73749e","No","No",0
"RIIMfveGEeWSPQpVZJn7FQ@2","i_W-k4r8JJ0c_gb_tYW6Oy","Yes","Yes",1
"9voOH_eCEeWSPQpVZJn7FQ@5","fde8dec7-4a31-4b3b-8219-e9b37dc5ec67","af9436c9-af12-45d7-b769-fb32eb03f178","<co-content><text>Bad</text></co-content>",1
"dn6ZfdEIEeWR0RIE1vRpDw@4","860961d0-dfba-4f98-9c29-20ca931553c9","No","No",0
"dGK4i9AXEeWJ8go9jrGl7Q@4","731ed779-42fb-4a74-a9d6-11261018b2a0","ee9dc9a2-f06f-445d-acc5-3f7c0bcadbb9","<co-content><text>Not complete</text></co-content>",0
"em6s9NEVEeWlfA7f_IUrbw@2","632c7dae-874a-402e-edea-3ce05c3fc5d0","Yes","Yes",1
"P3kcYs6CEeW6bA4RgCmm0Q@2","88ab4e9b-96cd-485e-e687-e7ffc93bac76","Yes","Yes",1
"9l-i1veCEeWoVw4RkdPOvQ@2","24bdcc9b-c032-4402-8f97-1c828263c0c7","Yes","Yes",1
"dGK4i9AXEeWJ8go9jrGl7Q@6","f5816992-712c-4af5-e608-10eddf73749e","Yes","Yes",1
"dGK4i9AXEeWJ8go9jrGl7Q@5","f5816992-712c-4af5-e608-10eddf73749e","Yes","Yes",1
"em6s9NEVEeWlfA7f_IUrbw@3","9dc4712c-28ca-45fc-cc4a-7b9090a38e10","No","No",0
"9hRB5feCEeWJoRIC9GAuIw@5","8cfdbd6f-240f-418d-a396-2348fdb058a9","Yes","Yes",1
"dGK4i9AXEeWJ8go9jrGl7Q@3","731ed779-42fb-4a74-a9d6-11261018b2a0","88fd0c19-430c-451a-ef56-146184dae50f","<co-content><text>Excellent </text></co-content>",3
"em6s9NEVEeWlfA7f_IUrbw@10","a28d01b1-da29-4973-c680-683e42768daa","No","No",0
"em6s9NEVEeWlfA7f_IUrbw@12","b557bab7-f065-4943-ef08-a9a5b3504dcd","No","No",0
"dGK4i9AXEeWJ8go9jrGl7Q@4","b9df9ca2-0b17-4be9-97fa-76e397a1fdf8","No","No",0
