discussion_question_id,ualberta_discussions_user_id,discussion_question_title,discussion_question_details,discussion_question_context_type,course_id,course_module_id,course_item_id,discussion_forum_id,country_cd,group_id,discussion_question_created_ts,discussion_question_updated_ts
"yOlVrvpUEeWUlRKoMCES4w",3167ce07d6488757523b6a9cf9d1b364e0ad4561,"msg for staff - having to start capstone 2 weeks late...","<co-content><text>hi there, injured myself and went to hospital and now as a result have to start the capstone project now. I'm at home so as a result i'll have time to catch up this week and should have completed weeks 1,2 &amp; 3 by the end of the week. </text><text/><text>is it OK to catchup? will there be a prob in getting my assignments peer reviewed?</text><text>many thanks, Kai Bora Kartel</text></co-content>","forum","99SZyjVxEeW6RApRXdjJPw","","","VkCzk-VgEeWQyBIVkjssHw","","",2016-04-04 11:02:55.96,2016-06-09 07:55:54.533
"9b4gIvXiEeWfohJ0hvQveQ",e9d6bff7a96ed2860598905c10d67162498203cb,"Hello from San Francisco, California!","<co-content><text>Hey there!</text><text>My name is Jae and I am a Project Manager for Technology and Operations at a private asset management company based in San Francisco where the weather is usually a steady 65 degrees. I look forward to learning more about SPM in this capstone project but have already began putting some of the lessons learned earlier in the course into practice within my team here. </text></co-content>","forum","99SZyjVxEeW6RApRXdjJPw","","","UwqGA--HEeWTdBIkpCpI1Q","","",2016-03-29 19:18:03.896,2016-06-09 07:51:11.59
"nGm28PB9EeW3AhKGdOu9ew",63e45ca6cc3010de6ed08e3f8c24f30b2bd0f04f,"Hello from Nova Scotia","<co-content><text>Hi, my name is Steve and I am a Project Manager at company that make Broadcast Radio Transmitters. I am interested in all things that can help me help my teams innovate. I look forawrd to chatting to people on here.</text></co-content>","forum","99SZyjVxEeW6RApRXdjJPw","","","UwqGA--HEeWTdBIkpCpI1Q","","",2016-03-22 22:29:59.042,2016-06-09 07:45:11.741
"feKS3jMREea-YhKdNUv9pQ",75620198b60fc34fc6fffd64bfc62b3cbe40d812,"BurnDown Assignment","<co-content><text>Should we base the Burndown on # of Story Points or User stories? </text></co-content>","item","99SZyjVxEeW6RApRXdjJPw","","fFMh9","","","",2016-06-15 15:54:50.084,2016-06-15 16:02:12.561
"h8Ox5zBDEeaHEgowKm82Aw",75620198b60fc34fc6fffd64bfc62b3cbe40d812,"Josh and Alexa","<co-content><text>Any bets on whether Josh and Alexa will finally find love in each other at the end of this course, or will Kat continue to block them as a third wheel?  Things are heating up this week....</text></co-content>","week","99SZyjVxEeW6RApRXdjJPw","","","","","",2016-06-12 02:15:28.007,2016-06-12 02:15:28.007
"8TbOcPQrEeWi3hK4t5iOYw",ab4420a1b48f4f9299e02fd3b348afb593a7e4f2,"Where is the peer submission ?","<co-content><text>Hi there</text><text>I cannot find the submission to review, where shall I look for it ?</text><text>Many thanks</text><text>V</text></co-content>","item","99SZyjVxEeW6RApRXdjJPw","","ch4H9","","","",2016-03-27 14:55:27.234,2016-06-09 07:48:52.452
"tIyiCvEkEeWWORKcDoY1lQ",ab4420a1b48f4f9299e02fd3b348afb593a7e4f2,"Hello From London","<co-content><text>Hi there</text><text>my name is Valerio and I am a digital project manager. I work in the exhibition design field, focusing on interactive software solutions for museums and galleries.</text><text>I am interested in getting this specialization to progress my carrer in the software development field for education and entrateinment.</text><text>have a good one and enjoy the capstone</text><text>Valerio </text></co-content>","forum","99SZyjVxEeW6RApRXdjJPw","","","UwqGA--HEeWTdBIkpCpI1Q","","",2016-03-23 18:26:05.49,2016-06-09 07:45:51.857
"kgd1Z_s8EeWJIg651qnFcw",8a22d1a8fb74d0ad237b7aeefbf40ced64eeb9f9,"Agile Scrum ALM Tool","<co-content><text>Hello All,</text><text>I am looking for a complete ALM solution based on Agile Scrum. I want to use it at my workplace and open source free tools are preferred. Kindly advise.</text><text>Umer</text><text>Pakistan</text></co-content>","forum","99SZyjVxEeW6RApRXdjJPw","","","VkCzk-VgEeWQyBIVkjssHw","","",2016-04-05 14:42:07.124,2016-06-09 07:57:13.753
"IkClC-_hEeWWORKcDoY1lQ",8a22d1a8fb74d0ad237b7aeefbf40ced64eeb9f9,"Hello from Pakistan","<co-content><text>Hi All,</text><text>I am Umer from Pakistan. I am working in a software development team in aviation industry. I intend to polish my skills at software engineering using agile practices as we plan to implement it in our workplace.</text></co-content>","forum","99SZyjVxEeW6RApRXdjJPw","","","UwqGA--HEeWTdBIkpCpI1Q","","",2016-03-22 03:49:52.601,2016-06-09 07:44:29.668
"Q3lWVDBuEeayaAoFBq8aPw",2aab6a3235ebd4078c2ef094bcf0addacc2b29f4,"Assignment: 4.9 - Week 4 Release Plan - Question about the format of generated PDF","<co-content><text>Hi,</text><text>I have a question about the format of generated PDF for week 4 release plan. When I open <a href=\"http://interactive-learning-objects.onlea.org/release-planning/#/week4\">Week 4 Release Planning</a> link to assign user stories to different sprints and generate a PDF for submission, I see only Sprint 1, 2, and 3. I thought that perhaps remaining stories in backlog will be shown as sprint 4 stories in the generated PDF. However, after assigning user stories to sprint 1, 2, and 3 and generating a PDF, I still see remaining user stories in \"backlog\" and not \"Sprint 4\". Technically these are all the user stories for Sprint 4, but title still says 'Backlog' instead of Sprint 4.</text><text>Wanted to make sure that this is how we are going to submit the PDF and I am not missing anything. That is, user stories for sprint 4 will be under the title of 'Backlog' and not explicitly using the title 'Sprint 4'.</text><text>Thanks in advance for the clarification,</text><text>Priyanka</text></co-content>","week","99SZyjVxEeW6RApRXdjJPw","","","","","",2016-06-12 07:21:21.794,2016-06-12 08:01:06.647
"8rvcKiHUEeaG3QqLdYDICw",ee8cf5478c1097f09877f8aee375369aa8e596ba,"Hello (hola)","<co-content><text>Hello everybody.</text><text>My name is Daniel. I am Spanish, but leaving in United Kingdom. Right now I am a software developer and I've been working in the IT world for more than 10 years. I want to improve my knowledge in project management with this course and the capstone project.</text></co-content>","forum","99SZyjVxEeW6RApRXdjJPw","","","UwqGA--HEeWTdBIkpCpI1Q","","",2016-05-24 17:28:37.056,2016-06-09 08:36:47.865
"6xUgawAsEeahAhJG54yYkQ",c681cd4fb5ecdebdf7bfd4687bdd11c1849d8867,"Message about changing sessions","<co-content><text>I've just got this message: </text><text>  Unfortunately, there are not any classmates around to review your work. This means you will not receive a grade if you submit. Switch sessions to submit before the new deadline and receive reviews from classmates. Don't worry, your progress will be saved!</text><text/><text> What does it mean? </text><text/><text>Best regards </text></co-content>","item","99SZyjVxEeW6RApRXdjJPw","","lRHE2","","","",2016-04-11 21:32:40.397,2016-06-09 08:02:35.975
"54Ukh_UcEeWqQwq9khhH1Q",c681cd4fb5ecdebdf7bfd4687bdd11c1849d8867,"Greetings from Madrid, Spain","<co-content><text>Hi all. </text><text>My name is Bienvenido Espinosa Cano. I have been working in software development for the past 15 years, first of all as a developer and later on running several teams as a project manager. Lately in my career I discovered the Agile Methodologies and I fell in love with this new way of thinking and working together.  I am currently working as Scrum Master in a large banking company in Spain. </text><text>I'm really excited about this final step in our specialization. I hope we could learn a lot and I wish we could apply what we learn in our day to day work. </text><text>Kind regards</text><text>Bienve</text></co-content>","forum","99SZyjVxEeW6RApRXdjJPw","","","UwqGA--HEeWTdBIkpCpI1Q","","",2016-03-28 19:40:19.682,2016-06-09 07:50:04.748
"qSHquwyoEeaxsBIihWq87Q",38d7cc49bb2f3a13b55af9f19a52eb05742e818d,"Please grade (last assignment!)","<co-content><text>Hi all,</text><text>I was a bit late getting  my week 5 assignments in, and I am hoping someone can mark my very last one so I can complete my capstone. (Its the easy marking release burn-down assignment)</text><text><a href=\"https://www.coursera.org/learn/software-product-management-capstone/peer/fFMh9/5-10-assignment-release-burndown-graded/review/jpE1rwtXEeaqig5uXwUeGw\">https://www.coursera.org/learn/software-product-management-capstone/peer/fFMh9/5-10-assignment-release-burndown-graded/review/jpE1rwtXEeaqig5uXwUeGw</a></text><text>Please let me know if you are waiting on any markings and I will return the favor.</text><text>Thank you,</text><text>Crystal</text></co-content>","module","99SZyjVxEeW6RApRXdjJPw","QqTdi","","","","",2016-04-27 18:48:41.299,2016-06-09 08:15:22.682
"2tV0wu-MEeWTdBIkpCpI1Q",38d7cc49bb2f3a13b55af9f19a52eb05742e818d,"Hi from Canada","<co-content><text>Hi,\\n</text><text>I am a product manager for a SaaS company offering cloud-based, specialised call tracking software. Our offices are in both Canada (where I am located) and the U.S., but we have clients using our software worldwide. I have been involved in many small projects over the past year in an informal product manager role, but recently joined the product management team (2 people, including myself) to help focus the product and our roadmap.</text><text>I am taking this course to give me a basis for where to start on my Product Management journey. So far, it has been an awesome experience and I have integrated many of the practices into my daily work. I still have a lot to learn, but I am enjoying the process, and role so far.</text><text>Thanks for reading!</text><text>Crystal</text></co-content>","forum","99SZyjVxEeW6RApRXdjJPw","","","UwqGA--HEeWTdBIkpCpI1Q","","",2016-03-21 17:46:35.055,2016-06-09 07:43:58.709
"acIHUzw3EeaL_xIEq4QdBw",2aab6a3235ebd4078c2ef094bcf0addacc2b29f4,"A Great Exercise (Favorite parts and Feedback)","<co-content><text>Thanks for this nice specialization and I learnt many things while doing this. Special thanks to Morgan for being helpful all the time. </text><text>I was pretty impressed and satisfied with the overall quality, course material, and the way course was delivered to the students. I will summarize my feedback as follows - </text><text><strong><u><em>Favorite Parts </em></u></strong></text><list bulletType=\"numbers\"><li><text><strong>Easy to understand and follow format</strong> - Videos had good content ensuring student engagement and at the same time not overwhelming them. A reasonable amount was covered every week maintaining an easy and steady pace.</text></li><li><text><strong>Quizzes within the videos to reinforce concepts</strong> - Immensely helpful as they would not let you proceed unless you come up with the right answer ensuring you got the concept right.</text></li><li><text><strong>Nicely laid out course material </strong>- Course material was thorough and covered many topics very well. They were structured well too, ensuring that a student is well aware of important initial concept before advancing to the higher concepts.</text></li><li><text><strong>Downloadable notes and glossary for each course</strong> - I personally found them of IMMENSE help. And THANKS a lot for including a pdf for Glossary. Glossary is typically important when you want to quickly revise all the important terms you learnt. Very well thought about addition. </text></li><li><text><strong>Pretty decent assignment most of the times</strong> - Personally I found them easy and a bit boring but they were good enough to help us apply all the concept we were learning. I personally enjoyed creating wireframes, release plans, and iteration/release burn down chart. Would love to see some challenging questions being add up where we have to think out of the box or do our own research.</text></li><li><text><strong>Weekly SPM Tidbits </strong>- LOVE them too and I was really thankful that staff thought about this. Again, a very nice and interesting addition. Really appreciate your efforts on coming up with the material and sending it to us.</text></li><li><text><strong>Best part was a very cordial, helpful, and prompt teaching staff</strong> - Yes, this was the best part. I am taking few more specializations and I have to give it to your team that this is the best student engagement I have seen so far.</text></li><li><text><strong>Quality of videos</strong> - LOVED it! It makes a load of difference when you are looking at a professional quality video (and not an amataeur video shot with poor audio and hazy screens). I was amazed at the professional quality of videos and it was always a delight to click on “start” button and hearing the friendly soothing starting music! </text></li></list><text><strong><em><u>Feedback</u></em></strong>\\n</text><list bulletType=\"numbers\"><li><text><strong>New Concepts </strong>- Introducing some new concepts that are surfacing in the Industry like DevOps and how they are in alignment or different from Agile would prepare students to have a peek in the future of Agile.</text></li><li><text><strong>Monitoring a product after launch</strong> - While the course was very helpful in covering most of the aspects of a PM’s role during inception, design, implementation, and release phase, one important role is monitoring and gathering analytical data after launch. Adding a course or module on running experiments to measure specific metrics as well as overall success metrics like user engagement, retention, and revenue would have been a great value add. Ideally, I would add one more course or a big section on this topic and add many more points like how PMs can measure success of a product by different means and then use the data to optimize the product for second version. </text></li><li><text><strong>Grading and Feedback Quality</strong> - Though assignments were cleverly designed and rubric system was very well made to reduce any chances of mis-grading, I feel that there were times when grading was a bit erroneous. Despite a perfect and absolute answer, I noticed mis-grading at least on 3 occasions. This would not make much difference when there are three evaluations but when we have only 2 evaluation then this will significantly make a big difference. Also, unfortunately feedback quality on assignments was very poor. Despite Coursera making sure that evaluation is not complete without providing a feedback, feedbacks were just limiting to one or two words (nice, great!) and in some cases just to a dot to bypass this requirement. I understand that it’s hard to find time in our busy schedules to write at length but may be in the exchange of some recognition a decent feedback could be achieved. For example, writing a short recommendation for the students on LinkedIn who provide consistently good feedbacks. </text></li><li><text><strong>Including some thought provoking questions</strong> - Honestly speaking, I found most of the assignments and quizzes very simple and easy to do. Assignments and quizzes should be thought provoking and require some amount of research work. This is a PM specialization course and one of the aspect of a good PM is a thorough research work. A course is a good place to start this kind of research. One assignment could be - Research how PM role varies between different big companies. There is tons of information available online on this topic and a student can come up with some nice informative write ups. During this process student will gain the knowledge what to expect in a PM role in industry’s major companies and also during peer reviews we will learn different perspective on this topic. Assignment like these will force students to do their own research and think out of the box (and not just apply the knowledge they are learning during coursework to complete an assignment). Another question I can think of - Which one is your best product (mobile or web) and why do you like it? </text></li><li><text><strong>Estimation and Pricing</strong> - Depending on where you land, one of the aspect of a PM is to come up with an estimate and pricing for his product. I understand that this is a wide topic and might be out of scope for this course but adding a section on different types of pricing models and explaining briefly how to do estimate planning would be a great add on for students. Just touching the topic superficially and adding few bullet points will give students enough material to dig the topic further. Things that can be added are - What is a business model? What is online Monetization? What is Mobile Monetization? </text></li></list><text><em><strong><u>Capstone Project</u></strong></em></text><text>The part that really kept me engaged was an interesting project and design of capstone. I felt like a part of team and enjoyed various activities like requirement elicitation, designing wireframes, planning releases, and plotting burndown charts. It was a clever idea to clearly include personas with various roles and make us feel like we are actually part of the team. Interactive videos were very nicely done. However, I do feel that assignments could be more challenging. More work could be added in the capstone to make it even more effective. I also think that staff should provide correct versions of burndown charts (iteration as well as release) along with some analysis because there were many confusions on these assignments and while doing peer review I saw many versions of charts. In summary, capstone was beautifully planned but there is scope for adding more details and some challenging work. </text><text>Thanks again!</text><text>Priyanka</text><text>\\n</text></co-content>","forum","99SZyjVxEeW6RApRXdjJPw","","","fASrHeVgEeWAzxJelNFrFw","","",2016-06-27 07:18:57.657,2016-06-27 07:21:13.256
