discussion_answer_id,ualberta_discussions_user_id,course_id,discussion_answer_content,discussion_question_id,discussion_answer_parent_discussion_answer_id,discussion_answer_created_ts,discussion_answer_updated_ts
"GcCStBFSEeaO1w7d1s7iLw",8b2c6d0d8eb563f86176244c3a4fd2d6e0462509,"99SZyjVxEeW6RApRXdjJPw","<co-content><text>Hello Andrew,</text><text>I reviewed your work.</text><text>Would you be so kind to review mine as well.  I need a few people to review it.</text><text>I did complete it before on time, but was not aware that it did not successfully passed.</text><text>It is the only thing I need to complete the entire specialization.  A handful of points.</text><text>5.10</text><text><a href=\"https://www.coursera.org/learn/software-product-management-capstone/peer/fFMh9/5-10-assignment-release-burndown-graded/review/l01HERCeEea63hJ3Ni_BAw\">https://www.coursera.org/learn/software-product-management-capstone/peer/fFMh9/5-10-assignment-release-burndown-graded/review/l01HERCeEea63hJ3Ni_BAw</a></text><text>thank you for your help.</text><text/></co-content>","HoSwXRDGEeaZrBJIefqa4w","",2016-05-03 17:11:39.842,2016-05-03 17:11:39.842
"NU2MxBI1EeaAVhLVpQtKaw",8b2c6d0d8eb563f86176244c3a4fd2d6e0462509,"99SZyjVxEeW6RApRXdjJPw","<co-content><text>Hi Dana,</text><text>I reviewed your work.</text><text>I am all set thanks.</text><text>Good luck</text></co-content>","A_ES7gs9Eea84w5Krj7Aqw","p0UD6RIVEeavcw5bns7DCQ",2016-05-04 20:17:21.822,2016-05-04 20:17:21.822
"pY4wYxIzEeaZrBJIefqa4w",8b2c6d0d8eb563f86176244c3a4fd2d6e0462509,"99SZyjVxEeW6RApRXdjJPw","<co-content><text>Hello Dima,</text><text>Thank you for the help.  I passed the class and am all set now.</text><text>I reviewed your assignment.</text><text>Good luck.</text><text/></co-content>","qIw0cxFSEeaO1w7d1s7iLw","",2016-05-04 20:06:11.157,2016-05-04 20:06:11.157
"nK4e4BCfEeaxsBIihWq87Q",8b2c6d0d8eb563f86176244c3a4fd2d6e0462509,"99SZyjVxEeW6RApRXdjJPw","<co-content><text>Hello can anyone help review this assignment please?</text><text>I did complete it before on time, but was not aware that it did not successfully passed.</text><text>It is the only thing I need to complete the entire specialization.  A handful of points.</text><text>5.10</text><text><a href=\"https://www.coursera.org/learn/software-product-management-capstone/peer/fFMh9/5-10-assignment-release-burndown-graded/review/l01HERCeEea63hJ3Ni_BAw\">https://www.coursera.org/learn/software-product-management-capstone/peer/fFMh9/5-10-assignment-release-burndown-graded/review/l01HERCeEea63hJ3Ni_BAw</a></text><text>thank you for your help.</text></co-content>","A_ES7gs9Eea84w5Krj7Aqw","",2016-05-02 19:53:59.588,2016-05-04 20:17:34.429
"75MmcSgzEeaHEgowKm82Aw",b4d4903aeeb8bd090a078bfe78e5b1783b313b28,"99SZyjVxEeW6RApRXdjJPw","<co-content><text>I've already submitted that assignment and it says the grade will be ready by June 8, but then the next assignment that is possibly dependent says the due date is June 5th.   If that assignment is a requirement for un-locking then the due dates should probably be updated or there should be a better way to unlock it. </text></co-content>","YA7KcyezEeaaVA48G_0dEQ","LCHVCygJEeaoXg7YgQ2Cfw",2016-06-01 20:03:40.922,2016-06-01 20:03:40.922
"MmAvxPnWEeWYIQ4BcV9YKQ",3099eb853773b299501458ef8eafba4e63fa4166,"99SZyjVxEeW6RApRXdjJPw","<co-content><text>I just attempted to access the requirements document again and it appears that my access rights have changed. Perhaps the author is changing access rights after submitting the document for peer review? I'm not sure what is happening, but it appears my comments in the document have been lost (I get a warning message that my comments have not been \"posted\" and that I will lose them if I navigate away from the page) and my feedback on the assignment page cannot be submitted. This is very frustrating. I spent too much time working on this document to have all of my work lost.</text><text/><img assetId=\"YkQqc_nWEeWWUBJ3BnUs7Q\" alt=\"\"/><text/></co-content>","TBjr6vnVEeWPcBKgw3iPNw","",2016-04-03 19:56:46.815,2016-04-03 19:58:20.269
"6qcBrwVzEeaFvxKtmk5LcQ",3099eb853773b299501458ef8eafba4e63fa4166,"99SZyjVxEeW6RApRXdjJPw","<co-content><text>On the other hand, 4.10 is locked for me because my submission for 4.9 is waiting to be graded. I was unable to submit assignment 4.11 on time because it is taking so long for 4.9 to be graded.</text></co-content>","YQSobgSsEea4QQ6KgOwBaQ","",2016-04-18 14:43:29.757,2016-04-18 14:43:29.757
"GPdPYCpbEeaaVA48G_0dEQ",34b25dd8fc84e1e1b9533abe44c167aeea7daed3,"99SZyjVxEeW6RApRXdjJPw","<co-content><text>Got it, thanks!</text></co-content>","lTb2EiltEeaaVA48G_0dEQ","",2016-06-04 13:49:03.063,2016-06-04 13:49:03.063
"cHqrMwc0EeaHpBJJunFe4w",a9796d8dcc9f104a593933c37a3206294842dc3a,"99SZyjVxEeW6RApRXdjJPw","<co-content><text>atleast this text should not be in future tense as the course is already completed.</text></co-content>","GUknGwQuEeawFQ5rY6ZGGQ","ds52QwWFEeagVwrGhMvzTw",2016-04-20 20:14:08.816,2016-04-20 20:14:08.816
"tGY5_QAKEeavUQqXcskp8Q",a9796d8dcc9f104a593933c37a3206294842dc3a,"99SZyjVxEeW6RApRXdjJPw","<co-content><text>Not able to put image here. How to provide screenshot?</text></co-content>","-70HhAADEeapRBJSZ0Y3Bw","",2016-04-11 17:27:45.765,2016-04-11 17:27:45.765
"tJkrhBC5EeaZrBJIefqa4w",a9796d8dcc9f104a593933c37a3206294842dc3a,"99SZyjVxEeW6RApRXdjJPw","<co-content><text>i think we can just scrap it.</text></co-content>","GUknGwQuEeawFQ5rY6ZGGQ","KjdVkhCgEeaxsBIihWq87Q",2016-05-02 23:00:46.631,2016-05-02 23:00:46.631
"lxY39AAJEeavUQqXcskp8Q",a9796d8dcc9f104a593933c37a3206294842dc3a,"99SZyjVxEeW6RApRXdjJPw","<co-content><text>attached the error.</text></co-content>","-70HhAADEeapRBJSZ0Y3Bw","",2016-04-11 17:19:47.09,2016-04-11 17:19:47.09
"-Sk7cA1cEeaNagrozOF-VQ",a9796d8dcc9f104a593933c37a3206294842dc3a,"99SZyjVxEeW6RApRXdjJPw","<co-content><text>Instead of the text...the course list can be added there.</text></co-content>","GUknGwQuEeawFQ5rY6ZGGQ","ds52QwWFEeagVwrGhMvzTw",2016-04-28 16:19:24.976,2016-04-28 16:19:24.976
"uIyGuSltEeabdwp3JVSF9w",a590c973b734fda6bfd87087103326408795dea7,"99SZyjVxEeW6RApRXdjJPw","<co-content><text>@all please review more than 4 of the Assignment 3.8.</text><text/><text>  Reviews 15 complete.  </text></co-content>","YA7KcyezEeaaVA48G_0dEQ","",2016-06-03 09:29:50.577,2016-06-03 09:29:50.577
"3DY_ZB9WEeaGvwq7P--E0Q",a590c973b734fda6bfd87087103326408795dea7,"99SZyjVxEeW6RApRXdjJPw","<co-content><text>Hi Robert, have fun.  Was a good course until now. </text></co-content>","CSGTER55EeaIERIKn_tddw","",2016-05-21 13:21:00.357,2016-05-21 13:21:00.357
"Uc3WdyJuEeaVDxK4na7kAw",3e568595f32035978a48487f890cadcab4c4f694,"99SZyjVxEeW6RApRXdjJPw","<co-content><text>Great! Thank you a lot!</text></co-content>","eMpJoAr_EeaqFhJWgHcbtw","",2016-05-25 11:46:29.557,2016-05-25 11:46:29.557
"DWOy3gZlEeaGYRLQcnuUpQ",a68fe6837396b81ccab5a74aa30d235ebb5317d9,"99SZyjVxEeW6RApRXdjJPw","<co-content><text>Hello Judith, I lost my patience and I am doing it by hand!</text><text/></co-content>","aRO7-AZQEeaHBA6TeOVQuw","",2016-04-19 19:29:36.748,2016-04-19 19:29:36.748
"J33T1wZlEeaGrhI0SW4tcQ",a68fe6837396b81ccab5a74aa30d235ebb5317d9,"99SZyjVxEeW6RApRXdjJPw","<co-content><text>Also found a fantastic video on Youtube: <a href=\"https://www.youtube.com/watch?v=OmyvUZ59A7s\">https://www.youtube.com/watch?v=OmyvUZ59A7s</a></text><text/></co-content>","aRO7-AZQEeaHBA6TeOVQuw","",2016-04-19 19:30:20.54,2016-04-19 19:30:20.54
"6ZOTnv42EeWhAhJG54yYkQ",a68fe6837396b81ccab5a74aa30d235ebb5317d9,"99SZyjVxEeW6RApRXdjJPw","<co-content><text>Dear Judith, Many Thanks once again :-) I spend long time trying to do the release plan with the decencies then I failed so got blocked 4 days ago. Then made it again and was blocked till today. I am not sure this is the best way to become Agile :-)</text></co-content>","WUWWj_3HEeWS4Ar9qFG8UQ","1Abnu_3dEeWu1Q5gvOuhYQ",2016-04-09 09:39:10.512,2016-04-09 09:39:10.512
"nvPW2Qo6Eeay7RIMsC5_hw",a68fe6837396b81ccab5a74aa30d235ebb5317d9,"99SZyjVxEeW6RApRXdjJPw","<co-content><text>Can you provide the link so I can help? However I think the teacher said all the assignments were already checked till last week! Anyway, Happy to help</text></co-content>","7gR_ego3Eeau9AoaFBtgPw","",2016-04-24 16:35:57.254,2016-04-24 16:35:57.254
"ds2ZZPAwEeWnOBISxifLdw",a68fe6837396b81ccab5a74aa30d235ebb5317d9,"99SZyjVxEeW6RApRXdjJPw","<co-content><text>I was already living in London in 2005! My partner is from France and last December we were just terrified (but went there on the 5th Dec just to tell this stupid people that we are not scared). All to say I know how you feel :-)  </text></co-content>","ucsz4vAGEeWkUAr_DMJ5Lw","",2016-03-22 13:17:44.695,2016-03-22 13:17:44.695
"S-7EqApMEeaqFhJWgHcbtw",a68fe6837396b81ccab5a74aa30d235ebb5317d9,"99SZyjVxEeW6RApRXdjJPw","<co-content><text>I've done reviews for both assignments. I think you were a bit light on the feedback but very good on the wireframe :-) Well done!</text></co-content>","7gR_ego3Eeau9AoaFBtgPw","nvPW2Qo6Eeay7RIMsC5_hw",2016-04-24 18:42:28.911,2016-04-24 18:42:28.911
"G0uu5vB2EeWTdBIkpCpI1Q",a68fe6837396b81ccab5a74aa30d235ebb5317d9,"99SZyjVxEeW6RApRXdjJPw","<co-content><text>Hallo Michael, My name is Cristina and I am from London. This Friday I am going to travel to Germany, Leipzig. I am sending you this message just in case we can meet up in the area. We never know. Regards Cristina from London </text></co-content>","zHL6DfA4EeWlJhJpbKSYeQ","",2016-03-22 21:36:15.942,2016-03-22 21:36:15.942
"SjQVivAtEeWWORKcDoY1lQ",a68fe6837396b81ccab5a74aa30d235ebb5317d9,"99SZyjVxEeW6RApRXdjJPw","<co-content><text>Hello Amanda, It looks like we are on the same time zone :-) Keep in touch Cristina</text></co-content>","aPRTq_AKEeWK_Q7eN25hdw","",2016-03-22 12:55:01.379,2016-03-22 12:55:01.379
"3GU0mPDyEeWfwAohgaM63Q",a68fe6837396b81ccab5a74aa30d235ebb5317d9,"99SZyjVxEeW6RApRXdjJPw","<co-content><text/><text>Just an idea: Why don't you install another browser? I am using Safari and it works. <a href=\"http://www.techspot.com/downloads/4184-safari-for-windows.html\">http://www.techspot.com/downloads/4184-safari-for-windows.html</a></text><text/></co-content>","yPxPIvAmEeWlJhJpbKSYeQ","",2016-03-23 12:29:17.504,2016-03-23 12:29:17.504
"Xh6zSAo6EeadlgpmDmXjOw",a68fe6837396b81ccab5a74aa30d235ebb5317d9,"99SZyjVxEeW6RApRXdjJPw","<co-content><text>I've done it now :-) </text></co-content>","W73ldgmJEeapsg5V67N9Xw","12XZZwomEeapsg5V67N9Xw",2016-04-24 16:34:08.483,2016-04-24 16:34:08.483
"KbOAvQ5JEea63hJ3Ni_BAw",a68fe6837396b81ccab5a74aa30d235ebb5317d9,"99SZyjVxEeW6RApRXdjJPw","<co-content><text>This was my version of the requirements. I did want to find a nice and sound name for the app and I realised that DinoRead was not used ... I leave it here just in case someone wants to use it :-)</text><text>1 As a\\nuser, I want to call my app DinoRead, so that I have got a sound name… But need\\nto ask Lisa's opinion :-)</text><text/></co-content>","8bonfAxzEeaxsBIihWq87Q","",2016-04-29 20:30:07.641,2016-04-29 20:30:07.641
"hrOcvvGfEeWWORKcDoY1lQ",a68fe6837396b81ccab5a74aa30d235ebb5317d9,"99SZyjVxEeW6RApRXdjJPw","<co-content><text><a href=\"http://whatsmybrowser.org/b/A4815B5\"/><a href=\"http://whatsmybrowser.org/b/A4815B5\">http://whatsmybrowser.org/b/A4815B5</a></text><text>With safari 9 it works</text><text/></co-content>","yPxPIvAmEeWlJhJpbKSYeQ","yZMrLvEkEeWkUAr_DMJ5Lw",2016-03-24 09:05:16.668,2016-03-24 09:05:16.668
"Q9f8b_wREeWvUQqXcskp8Q",a68fe6837396b81ccab5a74aa30d235ebb5317d9,"99SZyjVxEeW6RApRXdjJPw","<co-content><text>Hello Morgan, Same here ... I had blocked this afternoon to do this work and now I need to wait ... Unfortunately I will not have any more time till Saturday end of afternoon ... This is not because I am not Agile (:-)) but because I am looking for a job and this Friday I am having a full day event that I need to be very well prepared ... I did put this Specialisation as a High priority task ... but unfortunately now it is going to be overridden! See you all this Saturday Afternoon. </text></co-content>","StM-QftYEeWhAhJG54yYkQ","KSOGjPtpEeWHDgoRw4pwlQ",2016-04-06 16:04:38.754,2016-04-06 16:04:38.754
"9xwASvDxEeWkUAr_DMJ5Lw",a68fe6837396b81ccab5a74aa30d235ebb5317d9,"99SZyjVxEeW6RApRXdjJPw","<co-content><text>Of course you can :-) For the moment I am trying to understand the team I am having ... And still need to listen to the education expert again. Did you listen to all videos yet?</text></co-content>","ucsz4vAGEeWkUAr_DMJ5Lw","4fDAV_DgEeWWORKcDoY1lQ",2016-03-23 12:22:52.826,2016-03-23 12:22:52.826
"zKyyq_AuEeWB0QpuSDkq-Q",a68fe6837396b81ccab5a74aa30d235ebb5317d9,"99SZyjVxEeW6RApRXdjJPw","<co-content><text>Hello Sergio, I am happy you are ok. I am so sorry for the news. because we are on the same time zone ... one hour apart, it would be nice to team up. Yo hablo tanbien espagnol pero que no es facile escribirlo ... Regards Cristina from London</text></co-content>","ucsz4vAGEeWkUAr_DMJ5Lw","",2016-03-22 13:05:49.77,2016-03-22 13:05:49.77
"xvdFXf1GEeWa4BJaeUokOQ",bb19a52ff262143560f9968636af1adf4adbf8d4,"99SZyjVxEeW6RApRXdjJPw","<co-content><text>Hi Morgan,</text><text/><text>thank you, I downloaded the mp4 and now it works perfectly.</text></co-content>","O954_Pz5EeWW0grgb0UTkQ","GW6FTf0HEeWa4BJaeUokOQ",2016-04-08 05:00:13.23,2016-04-08 05:00:13.23
"DRlvkg_KEeaO1w7d1s7iLw",7abcbe0892cb53bc380025873b7a6e743b2c2ccc,"99SZyjVxEeW6RApRXdjJPw","<co-content><text>Thanks for putting this together - very useful. If the course/specialization is not registered with PMI, the only way to report these PDUs is through a self study category. However, I believe it is capped at 15 or 30 PDUs per year.</text><text>I really think the courses in this specialization should be PMI certified - I took a few Lynda.com course for my previous PMP cycle and the content on Coursera is on par with Lynda.com PMP courses.</text><text/></co-content>","Nwi0Pw8BEeaZrBJIefqa4w","",2016-05-01 18:25:15.896,2016-05-01 18:25:15.896
"Ny5oZw_JEea0FgrDsuIyMQ",7abcbe0892cb53bc380025873b7a6e743b2c2ccc,"99SZyjVxEeW6RApRXdjJPw","<co-content><text>Same here, great acting job!</text></co-content>","Cg52jA5uEeawWRJ2-Hqumw","",2016-05-01 18:19:17.001,2016-05-01 18:19:17.001
"heqOOvCwEeWeyQ6xu8k3Vw",a4a9e3ca6019c7384fef94e8095d8f5b983c48fe,"99SZyjVxEeW6RApRXdjJPw","<co-content><text>I was using iPad, then tried on a pc with chrome browser. Both don't play the decision tree videos, but I can play any other YouTube video and the other course videos</text></co-content>","GjFoofAAEeWnOBISxifLdw","",2016-03-23 04:34:25.632,2016-03-23 04:34:25.632
"cb1B2wyJEea84w5Krj7Aqw",5193039821277f32728f3975e2680ecfc8676602,"99SZyjVxEeW6RApRXdjJPw","<co-content><text>Congratulations! :)</text></co-content>","yjkzFQxyEea0FgrDsuIyMQ","",2016-04-27 15:05:13.966,2016-04-27 15:05:13.966
"gDLzUvf8EeW6Zw7gOA-Tyw",5193039821277f32728f3975e2680ecfc8676602,"99SZyjVxEeW6RApRXdjJPw","<co-content><text>thanks a lot</text></co-content>","SvGw_faoEeWuFQ44bDlsAw","17e_b_eGEeWqpApEWVJglQ",2016-04-01 11:25:55.931,2016-04-01 11:25:55.931
"b6Da0vQoEeWuFQ44bDlsAw",5193039821277f32728f3975e2680ecfc8676602,"99SZyjVxEeW6RApRXdjJPw","<co-content><text>Jorg,\\n</text><text>You are absolutely not right\\n</text><text>At first of all client - main source of requirements because she is sponsor (source of money) :-)\\n</text><text>Client have specific requirements for market (remember about English inteface for Noth-America market,  mention in conversation)</text><text>In this case we not provide \"and-user' focus group for requirements gathering.</text><text>In second - parent is user of product because:\\n</text><text>1. Parents buy the product (\"He who pays the piper calls the tune\").</text><text>2. Parents have control of the product (what read his child and controled progress of reading)</text></co-content>","wIJ4pPN0EeWPyw7tSN6RVw","w91qVfN8EeWi3hK4t5iOYw",2016-03-27 14:30:21.335,2016-03-27 14:47:21.992
"600RrPDtEeWlJhJpbKSYeQ",5193039821277f32728f3975e2680ecfc8676602,"99SZyjVxEeW6RApRXdjJPw","<co-content><text>Adriana,</text><text>Did you accept this problem as defect or not?</text></co-content>","yPxPIvAmEeWlJhJpbKSYeQ","",2016-03-23 11:53:55.028,2016-03-23 11:53:55.028
"9fsnt_aMEeWchxJDzxANrQ",5193039821277f32728f3975e2680ecfc8676602,"99SZyjVxEeW6RApRXdjJPw","<co-content><text>I think submitted same list of stories from first assessment is not good idea, because mistakes were found, and you accepted it.</text><text>What is the point posted mistaken requirement again?</text></co-content>","WZlqpvRHEeWhbg4BpFa_-Q","kJ_VKPXOEeW_XA7aY2erXQ",2016-03-30 15:34:58.74,2016-03-30 15:34:58.74
"Sef5WfRIEeWchxJDzxANrQ",5193039821277f32728f3975e2680ecfc8676602,"99SZyjVxEeW6RApRXdjJPw","<co-content><text>Jorg,</text><text>for example:  As Client I want that the program have English interface so that I can\\n  sell the product on  North America\\n  market.</text></co-content>","wIJ4pPN0EeWPyw7tSN6RVw","k3rnGvQ0EeWfohJ0hvQveQ",2016-03-27 18:18:21.943,2016-03-27 18:18:21.943
"8Spq8vD5EeWnOBISxifLdw",5193039821277f32728f3975e2680ecfc8676602,"99SZyjVxEeW6RApRXdjJPw","<co-content><text>Ha-ha. There is subtitles in IE11, but in center of screen and absent of \"scroll box\" in bottom.</text><text>Are you genious testing!!! Bravo! :)</text><img assetId=\"wY4n8vD5EeWFsQ4gOns21w\" alt=\"\"/><text/></co-content>","yPxPIvAmEeWlJhJpbKSYeQ","4bHx4vD0EeWB0QpuSDkq-Q",2016-03-23 13:19:58.828,2016-03-23 13:20:16.95
"drrwcvf8EeWTZBIrc0wCDw",5193039821277f32728f3975e2680ecfc8676602,"99SZyjVxEeW6RApRXdjJPw","<co-content><text>Thanks a lot :)</text></co-content>","SvGw_faoEeWuFQ44bDlsAw","",2016-04-01 11:25:40.045,2016-04-01 11:25:46.882
"w91qVfN8EeWi3hK4t5iOYw",5193039821277f32728f3975e2680ecfc8676602,"99SZyjVxEeW6RApRXdjJPw","<co-content><text>I have three roles as you write:</text><text>Client – who orders the creation of a product.\\n</text><text>Parent – who buys the product and its use controls.\\n</text><text>Reader (child) – who uses the product</text><text>I hear absolute client's requirements about english interface and age group.</text></co-content>","wIJ4pPN0EeWPyw7tSN6RVw","",2016-03-26 18:01:29.223,2016-03-26 18:01:29.223
"BhJB_vs7EeWS4Ar9qFG8UQ",5193039821277f32728f3975e2680ecfc8676602,"99SZyjVxEeW6RApRXdjJPw","<co-content><text>Your assigment in the \"grading in progress\" status.</text></co-content>","OWVUPvsiEeWZDQ5TnbLmpw","",2016-04-05 14:31:02.817,2016-04-05 14:31:02.817
"INB5KfBjEeWB0QpuSDkq-Q",5193039821277f32728f3975e2680ecfc8676602,"99SZyjVxEeW6RApRXdjJPw","<co-content><text>Probably it's defect of the system. I don't see subtitles. My sys. set. - Win7 and Google Chrome</text></co-content>","8mPuMfA7EeWlJhJpbKSYeQ","A9aBm_BEEeWTdBIkpCpI1Q",2016-03-22 19:20:24.763,2016-03-22 19:20:24.763
"3LGXmPEoEeWnOBISxifLdw",5193039821277f32728f3975e2680ecfc8676602,"99SZyjVxEeW6RApRXdjJPw","<co-content><text>Unfortunately, but Subtitles not working in Opera (v.36)</text><img assetId=\"0d6_VvEoEeWRlhJg_UNMAw\" alt=\"\"/><text/></co-content>","yPxPIvAmEeWlJhJpbKSYeQ","",2016-03-23 18:55:50.828,2016-03-23 18:55:50.828
"FBiFPfOBEeWbXA5c3AKwjQ",5193039821277f32728f3975e2680ecfc8676602,"99SZyjVxEeW6RApRXdjJPw","<co-content><text>And it's real problem, I have coments from reviewers what \"client' role and requirements from him is wrong 0_o</text></co-content>","wIJ4pPN0EeWPyw7tSN6RVw","w91qVfN8EeWi3hK4t5iOYw",2016-03-26 18:32:21.815,2016-03-26 19:16:23.716
"-tTk4figEeWKUg5ak3F-gw",5193039821277f32728f3975e2680ecfc8676602,"99SZyjVxEeW6RApRXdjJPw","<co-content><text>Thanks a lot :)</text></co-content>","ZK-_K_gcEeWTnRIwzGCJxQ","Iz-zvfgfEeWs9Q5ernAFuQ",2016-04-02 07:03:19.138,2016-04-02 07:03:19.138
