peer_assignment_id,peer_assignment_review_schema_part_id,peer_assignment_review_schema_part_type,peer_assignment_review_schema_part_order,peer_assignment_review_schema_part_prompt,peer_assignment_review_schema_part_maximum_score
"P3kcYs6CEeW6bA4RgCmm0Q@7","8ae0dce8-688e-4646-9cb8-1713bd596bde","yesNo",5,"<co-content><text>Did the learner include a user story about being able to see the covers of books while browsing (or similar wording)?</text></co-content>",1
"9rsJSfeCEeWJoRIC9GAuIw@8","b90065ed-3ec0-4899-b895-2a94f0f5a187","yesNo",11,"<co-content><text>Does the learner clearly demonstrate that the additional story points were added at the beginning of Sprint 3?</text><text>*Should show an increase of 2 story points</text></co-content>",1
"9voOH_eCEeWSPQpVZJn7FQ@7","a66764d6-9126-4a91-debc-7cfd1fc72f49","yesNo",4,"<co-content><text><strong>If the learner created a work done vs. work completed burndown char</strong><strong>t, </strong>does the prediction line begin at approx. 90 story points at the beginning of sprint 1?</text><text><strong>If the learner created an adjustable floor burndown chart, </strong>does the prediction line extend to meet the adjustable floor? (i.e. does the prediction line start at approx. 84 story points at the beginning of sprint 1, and extend to approx. -6 story points at the beginning of sprint 6?).</text></co-content>",1
"dn6ZfdEIEeWR0RIE1vRpDw@4","6ae0c9cc-c581-4641-fa51-d2c9c67919b8","yesNo",2,"<co-content><text>Does the learner display the total effort in story points (or similar wording) on the vertical axis?</text></co-content>",1
"9hRB5feCEeWJoRIC9GAuIw@2","e5362de2-eb75-422d-85ce-8332f2ced35d","yesNo",3,"<co-content><text>Did the learner have about 116.75 hours of total effort remaining at the beginning of the 1st day?</text></co-content>",1
"P3kcYs6CEeW6bA4RgCmm0Q@3","e19ec481-e159-4ae3-a1f1-e6e0601bed88","yesNo",1,"<co-content><text>Did the learner set their Google Document to Can Comment? (i.e. as a peer reviewer, are you able to  make edits to the assignment that appear as suggestions?)</text></co-content>",1
"9voOH_eCEeWSPQpVZJn7FQ@2","f7823a36-be3b-455e-c2cd-50d776c198ab","yesNo",1,"<co-content><text>Does the learner display the sprints along the horizontal axis?</text></co-content>",1
"NYjqqtESEeWR0RIE1vRpDw@7","e07a33c3-7178-4f5f-dade-4bc9df641ac4","multiLineInput",0,"<co-content><text>Do you have any suggestions or comments for your peer?</text></co-content>",
"dn6ZfdEIEeWR0RIE1vRpDw@3","b90065ed-3ec0-4899-b895-2a94f0f5a187","yesNo",11,"<co-content><text>Does the learner clearly demonstrate that the additional story points were added at the beginning of Sprint 3?</text><text>*Should show an increase of 2 story points</text></co-content>",1
"o40uFM6MEeW4gBJQzjtgDw@10","zhHdizUlZHOQvw7qdCXArc","multiLineInput",3,"<co-content><text>How could the learner make their Requirements Document more Clear?</text></co-content>",
"dGK4i9AXEeWJ8go9jrGl7Q@5","b9df9ca2-0b17-4be9-97fa-76e397a1fdf8","yesNo",0,"<co-content><text>Was the iteration burndown uploaded as a JPEG, PNG, or PDF file type?</text></co-content>",1
"25sis86eEeWljg6vNXStKQ@5","b3e14a41-b7d4-49b8-9d3f-88d87cf3cb0f","multiLineInput",2,"<co-content><text>Do you have any suggestions or comments for your peer?</text></co-content>",
"wTlH0ChQEeaOBAr7VGzUHw@4","1ad64563-dd56-4ce5-8a08-8d526e2c7992","yesNo",0,"<co-content><text>Did the learner get the correct answer as 18.4? (You may accept a rounded up answer of 19 as well)</text></co-content>",1
"dn6ZfdEIEeWR0RIE1vRpDw@8","9ff63e4e-58bf-4632-ff60-e611f447322a","yesNo",7,"<co-content><text>Does the learner have the total effort remaining as approx. 70 story points for sprint 2?</text></co-content>",1
"em6s9NEVEeWlfA7f_IUrbw@9","b557bab7-f065-4943-ef08-a9a5b3504dcd","yesNo",8,"<co-content><text>Does the learner clearly demonstrate that additional story points were added at the beginning of Sprint 2?</text><text>*Should show an increase of 6 story points</text></co-content>",1
"25sis86eEeWljg6vNXStKQ@4","153c7945-2cf5-47e5-debc-41f541798c8b","yesNo",1,"<co-content><text>Does the wireframe align with what is represented in the requirements document (i.e. the wireframe does not contain any additional features that do not appear in the requirements document)</text></co-content>",1
"vufdjihQEeaLEw5C-qNm0w@2","e0e554aa-ddd4-4451-9643-15c091940bc8","yesNo",6,"<co-content><text>Did the learner include a user story about searching for reading material (or similar wording)?</text></co-content>",1
"wTlH0ChQEeaOBAr7VGzUHw@3","11742a95-8154-47f9-c340-85c14a6d73b9","yesNo",9,"<co-content><text>Does the learner display the addition of story points by either displaying work completed, or by displaying an adjustable floor?</text></co-content>",1
"tWcp8yKUEeacfQqKnSvi7Q@2","AHJcODZDRkNFVb7S-Ff64f","yesNo",2,"<co-content><text>Did the learner include an acceptance test for the user story, <strong>(27) As a reader, I want the application to work in both portrait and landscape orientation, so that I can choose the way I view material</strong>,<strong> </strong>that mentions the user turning the tablet to landscape orientation and having the image shift appropriately (or similar wording)?</text></co-content>",1
"dn6ZfdEIEeWR0RIE1vRpDw@3","c1b6a522-563b-45e0-87d8-4f21b096df7e","yesNo",3,"<co-content><text>Did the learner include the prediction line?</text></co-content>",1
"dn6ZfdEIEeWR0RIE1vRpDw@4","b90065ed-3ec0-4899-b895-2a94f0f5a187","yesNo",11,"<co-content><text>Does the learner clearly demonstrate that the additional story points were added at the beginning of Sprint 3?</text><text>*Should show an increase of 2 story points</text></co-content>",1
"em6s9NEVEeWlfA7f_IUrbw@9","a66764d6-9126-4a91-debc-7cfd1fc72f49","yesNo",4,"<co-content><text>Does the prediction line begin at approx. 92 story points at the beginning of sprint 1?</text></co-content>",1
"9hRB5feCEeWJoRIC9GAuIw@3","b9df9ca2-0b17-4be9-97fa-76e397a1fdf8","yesNo",0,"<co-content><text>Was the iteration burndown uploaded as a JPEG, PNG, or PDF file type?</text></co-content>",1
"-xK13dEPEeW3igq7kvt3qw@2","279aae26-0c26-4b91-98bc-6fa6865f7b56","options",3,"<co-content><text>Did the learner add the user stories that were suggested by the development team, client, and expert? (Those user stories were: the Test fluency and comprehension user story (#20), the Track improvements user story (#22), the Reading level matches (#38))</text></co-content>",3
"nqhqtdAbEeWJ8go9jrGl7Q@7","b7112a15-a321-4cca-af85-9542b64995c7","yesNo",2,"<co-content><text>Is the Bookmarks user story prioritized above (or in the same sprint) as the Sorting material user story and the account features?</text><text>*Lisa said that she would prioritize Bookmarks over Sort Material and all user stories related to accounts.</text></co-content>",1
"B7quoNEDEeW86A4dl3pnEQ@3","eacb6c83-a4c5-4891-ec79-dcb7c0bd1333","options",3,"<co-content><text>Did the learner provide 1 additional risk?</text></co-content>",1
"9hRB5feCEeWJoRIC9GAuIw@5","e452af33-9bb0-4aa2-80c0-480f21e1a915","yesNo",1,"<co-content><text>Did the learner include a prediction line on their iteration burndown?</text></co-content>",1
"9rsJSfeCEeWJoRIC9GAuIw@1","dc5e1f5b-aae2-483d-99e8-513d1f9d5457","yesNo",1,"<co-content><text>Does the learner display the sprints along the horizontal axis?</text></co-content>",1
"ZqZRCtTbEeWHOA7t0uQ0Ww@11","ef83a9aa-bb7e-44e5-898a-f5a5cf81796d","options",1,"<co-content><text>Did the learner provide solutions for the issues that they pointed out?</text></co-content>",3
"P3kcYs6CEeW6bA4RgCmm0Q@4","e0e554aa-ddd4-4451-9643-15c091940bc8","yesNo",6,"<co-content><text>Did the learner include a user story about searching for reading material (or similar wording)?</text></co-content>",1
"dn6ZfdEIEeWR0RIE1vRpDw@7","d201f007-3c1a-4a49-cb67-205a2acc37e4","yesNo",8,"<co-content><text>Does the learner have the total effort remaining as approx. 54 story points for sprint 3?</text></co-content>",1
"P3kcYs6CEeW6bA4RgCmm0Q@4","6e259284-46d7-43d9-ea0d-03794de8b978","yesNo",9,"<co-content><text>Did the learner include a user story about testing reading comprehension using voice recognition (or similar wording)?</text></co-content>",1
"9ffhC_eCEeWkJA7vZIsK9Q@2","5ec5af38-2d5e-457b-bd23-aaa492b08969","multiLineInput",3,"<co-content><text>Do you have any suggestions or comments for your peer?</text></co-content>",
"B7quoNEDEeW86A4dl3pnEQ@5","eacb6c83-a4c5-4891-ec79-dcb7c0bd1333","options",3,"<co-content><text>Did the learner provide 1 additional risk?</text></co-content>",1
"wRv7mChQEeaVWgodRB5guQ@1","3b016d76-5374-4e09-92cd-fefeb005fb92","yesNo",0,"<co-content><text>Did the learner upload the PDF produced by the Release Planning activity?</text></co-content>",1
"ZqZRCtTbEeWHOA7t0uQ0Ww@7","24bdcc9b-c032-4402-8f97-1c828263c0c7","yesNo",2,"<co-content><text>Did the learner identify that the development team should not self-assign all tasks upfront? </text><text>*This is because one person might finish tasks sooner than others.</text></co-content>",1
"9ffhC_eCEeWkJA7vZIsK9Q@1","5dc1b6c3-aee5-4834-be6c-9b1fd51eb178","yesNo",2,"<co-content><text>Did the learner identify that the development team should not self-assign all tasks upfront? </text><text>*This is because one person might finish tasks sooner than others.</text></co-content>",2
"B7quoNEDEeW86A4dl3pnEQ@6","d9022338-227a-48e2-86a1-42517ccf64f0","multiLineInput",4,"<co-content><text>Do you have any suggestions for the learner that could improve their risk plan?</text></co-content>",
"dn6ZfdEIEeWR0RIE1vRpDw@9","1916a944-deb0-4ba1-f393-d9f1a2d04db2","multiLineInput",1,"<co-content><text>Do you have any response to their interpretation or have any comments, suggestions, or advice for your peer?</text></co-content>",
"dn6ZfdEIEeWR0RIE1vRpDw@4","5a54b003-0907-4259-f9f9-2e1573a7612a","yesNo",10,"<co-content><text>Does the learner clearly demonstrate that the additional story points were added at the beginning of Sprint 2?</text><text>*Should show an increase of 6 story points</text></co-content>",1
"vufdjihQEeaLEw5C-qNm0w@3","e0e554aa-ddd4-4451-9643-15c091940bc8","yesNo",6,"<co-content><text>Did the learner include a user story about searching for reading material (or similar wording)?</text></co-content>",1
"P3kcYs6CEeW6bA4RgCmm0Q@8","0ea48669-8b1d-468a-da1e-caf62fd81e35","multiLineInput",10,"<co-content><text>Do you have any general comments about your peer’s requirements document?</text></co-content>",
"P3kcYs6CEeW6bA4RgCmm0Q@8","e0e554aa-ddd4-4451-9643-15c091940bc8","yesNo",6,"<co-content><text>Did the learner include a user story about searching for reading material (or similar wording)?</text></co-content>",1
"dn6ZfdEIEeWR0RIE1vRpDw@5","3e231bf7-cd64-471e-a7f8-085e542ae274","options",0,"<co-content><text>How would you rate your peer’s interpretation? (Based on effort, and not necessarily on correctness)</text></co-content>",3
"vwXGHChQEeaeOg6Hp9hnyw@2","RrVY2AAVaxmq04DVNBEXD3","yesNo",0,"<co-content><text>Did the learner provide a URL to his/her peer's Google Doc?</text></co-content>",1
"P3kcYs6CEeW6bA4RgCmm0Q@4","8ae0dce8-688e-4646-9cb8-1713bd596bde","yesNo",5,"<co-content><text>Did the learner include a user story about being able to see the covers of books while browsing (or similar wording)?</text></co-content>",1
"em6s9NEVEeWlfA7f_IUrbw@13","351fc057-68fc-464f-a8c8-a974ff1977ac","yesNo",6,"<co-content><text>Does the learner have the total effort remaining as approx. 36 story points for sprint 4?</text></co-content>",1
"dn6ZfdEIEeWR0RIE1vRpDw@6","860961d0-dfba-4f98-9c29-20ca931553c9","yesNo",0,"<co-content><text>Was the iteration burndown uploaded as a JPEG, PNG, or PDF file type?</text></co-content>",1
"dGK4i9AXEeWJ8go9jrGl7Q@7","e452af33-9bb0-4aa2-80c0-480f21e1a915","yesNo",1,"<co-content><text>Did the learner include a prediction line on their iteration burndown?</text></co-content>",1
"o40uFM6MEeW4gBJQzjtgDw@8","P3U3GlMRgUdKpAoemP4Ots","multiLineInput",4,"<co-content><text>How could the learner make their Requirements Document more Consistent?</text></co-content>",
"9rsJSfeCEeWJoRIC9GAuIw@4","6ae0c9cc-c581-4641-fa51-d2c9c67919b8","yesNo",2,"<co-content><text>Does the learner display the total effort in story points (or similar wording) on the vertical axis?</text></co-content>",1
"wTlH0ChQEeaOBAr7VGzUHw@4","183bef19-6058-4c31-ad07-4338d162e635","yesNo",5,"<co-content><text>Does the prediction line point to a Sprint 6 with zero effort remaining at the beginning of that sprint?</text></co-content>",1
"wJGWByhQEea9ZhJKQvAauw@1","f5816992-712c-4af5-e608-10eddf73749e","yesNo",5,"<co-content><text>Did the learner have about 17.25 hours of total effort remaining at the beginning of day 5?</text></co-content>",1
"NYjqqtESEeWR0RIE1vRpDw@3","efa757b2-524d-4d98-c2ff-24dc3e485ad4","yesNo",0,"<co-content><text>Did the learner demonstrate that they put effort into their evaluation of the iteration plan?</text></co-content>",5
"dn6ZfdEIEeWR0RIE1vRpDw@9","183bef19-6058-4c31-ad07-4338d162e635","yesNo",5,"<co-content><text>Does the prediction line point to a Sprint 6 with zero effort remaining at the beginning of that sprint?</text></co-content>",1
"9cdbFPeCEeWYNAoGmttnCw@3","f924b41c-37e6-46de-8be6-a493f1411d22","multiLineInput",5,"<co-content><text>Do you have any suggestions or comments for your peer?</text></co-content>",
"vufdjihQEeaLEw5C-qNm0w@4","e0e554aa-ddd4-4451-9643-15c091940bc8","yesNo",6,"<co-content><text>Did the learner include a user story about searching for reading material (or similar wording)?</text></co-content>",1
"9voOH_eCEeWSPQpVZJn7FQ@8","fde8dec7-4a31-4b3b-8219-e9b37dc5ec67","options",0,"<co-content><text>How would you rate your peer’s interpretation? (Based on effort, and not necessarily on correctness)</text></co-content>",3
"9ffhC_eCEeWkJA7vZIsK9Q@2","96de681e-a8d9-451d-d979-f3425fc6dad8","options",1,"<co-content><text>Did the learner provide solutions for the issues that they pointed out?</text></co-content>",3
"9voOH_eCEeWSPQpVZJn7FQ@2","8ed85c84-05f2-4e43-a092-71288c01482d","yesNo",2,"<co-content><text>Does the learner display the total effort in story points (or similar wording) on the vertical axis?</text></co-content>",1
"9rsJSfeCEeWJoRIC9GAuIw@8","d201f007-3c1a-4a49-cb67-205a2acc37e4","yesNo",8,"<co-content><text>Does the learner have the total effort remaining as approx. 54 story points for sprint 3?</text></co-content>",1
"em6s9NEVEeWlfA7f_IUrbw@2","fde8dec7-4a31-4b3b-8219-e9b37dc5ec67","options",0,"<co-content><text>How would you rate your peer’s interpretation? (Based on effort, and not necessarily on correctness)</text></co-content>",3
"9l-i1veCEeWoVw4RkdPOvQ@5","ef83a9aa-bb7e-44e5-898a-f5a5cf81796d","options",1,"<co-content><text>Did the learner provide solutions for the issues that they pointed out?</text></co-content>",3
"P3kcYs6CEeW6bA4RgCmm0Q@2","e19ec481-e159-4ae3-a1f1-e6e0601bed88","yesNo",1,"<co-content><text>Did the learner set their Google Document to Can Comment? (i.e. as a peer reviewer, are you able to  make edits to the assignment that appear as suggestions?)</text></co-content>",1
"em6s9NEVEeWlfA7f_IUrbw@3","00c7154f-e334-4802-800e-908d76a8ae4a","yesNo",0,"<co-content><text>Was the iteration burndown uploaded as a JPEG, PNG, or PDF file type?</text></co-content>",1
"9voOH_eCEeWSPQpVZJn7FQ@4","8ed85c84-05f2-4e43-a092-71288c01482d","yesNo",2,"<co-content><text>Does the learner display the total effort in story points (or similar wording) on the vertical axis?</text></co-content>",1
"em6s9NEVEeWlfA7f_IUrbw@5","f7823a36-be3b-455e-c2cd-50d776c198ab","yesNo",1,"<co-content><text>Does the learner display the sprints along the horizontal axis?</text></co-content>",1
"o40uFM6MEeW4gBJQzjtgDw@7","8e97d2ee-5f9b-4605-83b7-83bc74def75d","yesNo",0,"<co-content><text>Did the learner complete the Requirements Technical Review for their peer?</text></co-content>",1
"B7quoNEDEeW86A4dl3pnEQ@2","d9022338-227a-48e2-86a1-42517ccf64f0","multiLineInput",4,"<co-content><text>Do you have any suggestions for the learner that could improve their risk plan?</text></co-content>",
"P3kcYs6CEeW6bA4RgCmm0Q@12","e19ec481-e159-4ae3-a1f1-e6e0601bed88","yesNo",1,"<co-content><text>Did the learner set their Google Document to Can Comment? (i.e. as a peer reviewer, are you able to  make edits to the assignment that appear as suggestions?)</text></co-content>",1
"P3kcYs6CEeW6bA4RgCmm0Q@5","0ea48669-8b1d-468a-da1e-caf62fd81e35","multiLineInput",10,"<co-content><text>Do you have any general comments about your peer’s requirements document?</text></co-content>",
"wFPJjyhQEeaVWgodRB5guQ@2","5dc1b6c3-aee5-4834-be6c-9b1fd51eb178","yesNo",2,"<co-content><text>Did the learner identify that the development team should not self-assign all tasks upfront? </text><text>*This is because one person might finish tasks sooner than others.</text></co-content>",1
"RIIMfveGEeWSPQpVZJn7FQ@2","yHMRjaLh_lSFxG3NlC1m3h","yesNo",0,"<co-content><text>Did the learner provide a URL to their peer's Google Doc?</text></co-content>",1
